product_id,handle,title,state,globo_option_sets,action
9436256764243,personalised-shed-man-cave-hanging-sign,Personalised 'Shed/Man Cave' Hanging Sign Gift,no native builder — still depends on Globo,903324,keep on Globo until a native builder exists
9436288057683,70th-birthday-personalised-oak-veneer-bottle-opener,"Special 'Birthday' Personalised, Oak Veneer Bottle Opener Gift",no native builder — still depends on Globo,903332,keep on Globo until a native builder exists
9436263514451,personalised-caution-genius-at-work-door-hanger,Personalised CAUTION 'Genius At Work' Door Hanger Gift,no native builder — still depends on Globo,903350,keep on Globo until a native builder exists
9436263678291,,,not active (archived/draft/deleted),903353,ignore — set can go if it only holds products like this
9436263776595,,,not active (archived/draft/deleted),903357,ignore — set can go if it only holds products like this
9436264137043,personalised-caution-loud-music-door-hanger,Personalised CAUTION 'Loud Music' Door Hanger Gift,no native builder — still depends on Globo,903359,keep on Globo until a native builder exists
9436264169811,,,not active (archived/draft/deleted),903363,ignore — set can go if it only holds products like this
9436263481683,,,not active (archived/draft/deleted),903367,ignore — set can go if it only holds products like this
9436263612755,,,not active (archived/draft/deleted),903368,ignore — set can go if it only holds products like this
9436252897619,,,not active (archived/draft/deleted),903378,ignore — set can go if it only holds products like this
9436273410387,personalised-star-teacher-keyring,Personalised Star Teacher Keyring Gift — Unique End of Year Thank You Teacher Present UK,no native builder — still depends on Globo,903389,keep on Globo until a native builder exists
9436267217235,personalised-teacher-teaching-assistant-star-poem-hanging-heart,Personalised Teacher Floral Poem Hanging Heart Gift — Unique End of Year Thank You Present UK,no native builder — still depends on Globo,903394,keep on Globo until a native builder exists
9436275573075,single-personalised-teacher-teaching-assistant-hanging-heart-poem,Personalised Teacher Teaching Assistant Hanging Heart Poem Gift — Unique End of Year Present UK,no native builder — still depends on Globo,903398,keep on Globo until a native builder exists
9436261843283,personalised-merry-bright-family-christmas-pebble-hanging-decoration,"Personalised ""Merry & Bright"" Family Christmas Pebble Hanging Decoration",no native builder — still depends on Globo,903420,keep on Globo until a native builder exists
9436228976979,first-christmas-as-mummy-daddy-to-personalised-pebble-hanging-heart,"""First Christmas As Mummy & Daddy to...."" Personalised Pebble Hanging Heart",native Daisy builder — Globo NOT needed,903474,REMOVE from these option sets
9436261024083,personalised-dog-remembrance-christmas-tree-decoration-pebble-hanging-heart,"Personalised ""Pet Remembrance"" Christmas Pebble Hanging Heart Gift",native Daisy builder — Globo NOT needed,903511,REMOVE from these option sets
9436272886099,personalised-pets-1st-christmas-pebble-hanging-heart,Personalised Pet's 1st Christmas Pebble Hanging Heart,native Daisy builder — Globo NOT needed,903514,REMOVE from these option sets
9436250898771,personalised-family-blossom-tree-pebble-hanging-heart,Personalised 'Family Blossom Tree' Pebble Hanging Heart Gift,native Daisy builder — Globo NOT needed,903519,REMOVE from these option sets
9683125469523,personalised-love-at-christmas-christmas-family-pebble-heart-hanging-decoration,Personalised 'Love at Christmas' Christmas Family Pebble Heart Hanging Decoration,native Daisy builder — Globo NOT needed,903522,REMOVE from these option sets
9436260139347,personalised-wedding-love-tree-pebble-hanging-heart-copy,Personalised 'Wedding Love Tree' Pebble Hanging Heart Gift,native Daisy builder — Globo NOT needed,903529,REMOVE from these option sets
9683146342739,personalised-engagement-pebble-hanging-heart-gift-copy,Personalised 'Love at Christmas' Engagement/Proposal Christmas Pebble Heart Hanging Decoration,native Daisy builder — Globo NOT needed,903531,REMOVE from these option sets
9436269216083,personalised-golden-wedding-anniversary-pebble-people-hanging-heart,Personalised Golden Wedding Anniversary Pebble People Hanging Heart Gift,native Daisy builder — Globo NOT needed,903538,REMOVE from these option sets
9436273017171,personalised-ruby-wedding-anniversary-pebble-people-hanging-heart,Personalised Ruby Wedding Anniversary Pebble People Hanging Heart Gift,native Daisy builder — Globo NOT needed,903539,REMOVE from these option sets
9436273246547,personalised-silver-wedding-anniversary-pebble-people-hanging-heart,Personalised Silver Wedding Anniversary Pebble People Hanging Heart Gift,native Daisy builder — Globo NOT needed,903544,REMOVE from these option sets
9771522294099,,,not active (archived/draft/deleted),952360,ignore — set can go if it only holds products like this
9780592771411,,,not active (archived/draft/deleted),960669,ignore — set can go if it only holds products like this
9780626456915,,,not active (archived/draft/deleted),960683,ignore — set can go if it only holds products like this
9707965776211,personalised-teacher-pebble-people-hanging-heart-gift-new,Personalised Teacher Pebble People Hanging Heart Gift — Unique End of Year Teacher Present UK,native Daisy builder — Globo NOT needed,984827,REMOVE from these option sets
9805517259091,personalised-mothers-day-heart,Personalised Mother's Day Hanging Heart,no native builder — still depends on Globo,991479,keep on Globo until a native builder exists
9807393620307,personalised-mothers-day-bookmark,Personalised Mother's Day Bookmark,no native builder — still depends on Globo,992347,keep on Globo until a native builder exists
9818274267475,,,not active (archived/draft/deleted),1001069,ignore — set can go if it only holds products like this
9836475449683,,,not active (archived/draft/deleted),1012034,ignore — set can go if it only holds products like this
9848268489043,,,not active (archived/draft/deleted),1015664,ignore — set can go if it only holds products like this
9849984254291,,,not active (archived/draft/deleted),1017129,ignore — set can go if it only holds products like this
9858128675155,personalised-family-acrylic-weekly-wall-planner-gift-copy,Personalised Family Acrylic Weekly Wall Planner Gift,no native builder — still depends on Globo,1022116,keep on Globo until a native builder exists
9860800053587,youre-the-best-pebble-picture,You're the best Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9860754145619,remembrance-pebble-picture,Remembrance Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9860774691155,anniversary-pebble-picture,Anniversary Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9860776722771,believe-in-yourself-pebble-picture,Believe in yourself Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9860766564691,engagement-pebble-picture,Engagement Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9860780360019,friendship-pebble-picture,Friendship Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9859543171411,good-friends-pebble-picture,Good Friends Pebble Picture,no native builder — still depends on Globo,1030492,keep on Globo until a native builder exists
9859545432403,wedding-pebble-picture,Wedding Pebble Picture,no native builder — still depends on Globo,1030527,keep on Globo until a native builder exists
9860781441363,birthday-pebble-picture,Birthday Pebble Picture,no native builder — still depends on Globo,1030529,keep on Globo until a native builder exists
9859662184787,new-baby-pebble-picture,New Baby Pebble Picture,no native builder — still depends on Globo,1030531,keep on Globo until a native builder exists
9897567617363,,,not active (archived/draft/deleted),1054477,ignore — set can go if it only holds products like this
9897574302035,,,not active (archived/draft/deleted),1054481,ignore — set can go if it only holds products like this
9920176849235,,,not active (archived/draft/deleted),1072739,ignore — set can go if it only holds products like this
9926911623507,,,not active (archived/draft/deleted),1076275,ignore — set can go if it only holds products like this
9954253635923,,,not active (archived/draft/deleted),1087953,ignore — set can go if it only holds products like this
9860777345363,teacher-pebble-picture,Personalised Teacher Pebble Picture Gift — Unique End of Year Thank You Teacher Present UK,no native builder — still depends on Globo,1088441,keep on Globo until a native builder exists
9955957768531,,,not active (archived/draft/deleted),1088470,ignore — set can go if it only holds products like this
9956094280019,personalised-teacher-pebble-picture,Personalised Teacher Pebble Picture Bundle — Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1088534,keep on Globo until a native builder exists
9956340302163,personalised-teacher-street-sign-bundle,Personalised Teacher Street Sign Gift Bundle — End of Term | Thank You Teacher Present UK,no native builder — still depends on Globo,1088566,keep on Globo until a native builder exists
9956472521043,,,not active (archived/draft/deleted),1088680,ignore — set can go if it only holds products like this
9956444373331,personalised-teacher-street-sign,Personalised Teacher Street Sign Gift — End of Year | Thank You Teacher Present UK,native Daisy builder — Globo NOT needed,1089992,REMOVE from these option sets
9747229016403,,,not active (archived/draft/deleted),"1091055,1155333",ignore — set can go if it only holds products like this
9747226034515,porcelain-handled-tea-light-holder-you-are-my-sunshine-1,Porcelain Handled Tea Light Holder – You are my sunshine,no native builder — still depends on Globo,"1091055,1155333",keep on Globo until a native builder exists
9747218334035,,,not active (archived/draft/deleted),"1091055,1155333",ignore — set can go if it only holds products like this
9961762193747,,,not active (archived/draft/deleted),1092054,ignore — set can go if it only holds products like this
9961936879955,porcelain-enjoy-the-little-things-pebble,Porcelain 'Enjoy the little things' Pebble,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961949266259,porcelain-you-rae-pebble,Porcelain 'You are loved ' Pebble,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961933308243,porcelain-you-can-do-it-pebble,Porcelain 'You can do it' Pebble,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9960692023635,porcelain-believe-in-yourself-flower,Porcelain ‘Believe in yourself’ flower,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961962570067,porcelain-everything-is-going-to-be-fine-cloud,Porcelain ‘Everything is going to be fine' Cloud Token,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9960739242323,untitled-jun16_16-55,Teacher Porcelain Follow Your Dreams Cloud Token — Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961740599635,porcelain-great-adventures-await-pebble,Porcelain ‘Great Adventures await’ pebble,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961716908371,porcelain-it-s-written-in-the-stars-star-token,Teacher Porcelain Written In The Stars Token — Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9961960112467,porcelain-the-skys-the-limit-cloud,Teacher Porcelain Sky's The Limit Cloud Token — Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1092427,keep on Globo until a native builder exists
9956478452051,personalised-teacher-pebble-picture-1,Personalised Thank You Teacher Pebble Picture Gift — Unique End of Year Present UK,no native builder — still depends on Globo,1093712,keep on Globo until a native builder exists
9702132711763,mr-mrs-personalised-street-sign-gift,Personalised Mr & Mrs Street Sign Gift — Wedding Anniversary or Couple Present UK,native Daisy builder — Globo NOT needed,1094165,REMOVE from these option sets
9969774330195,5-95-incredible-offer-keyring-copy,Personalised Mr & Mrs Wedding Keyring | Unique Wedding or Newlywed Gift UK,no native builder — still depends on Globo,1095197,keep on Globo until a native builder exists
9971846938963,,,not active (archived/draft/deleted),1096591,ignore — set can go if it only holds products like this
10001120264531,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
10001115349331,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
9436281962835,porcelain-matchbox-message-star-thanks-teacher,Personalised Teacher Porcelain Matchbox Star — Thanks Teacher | Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1150941,keep on Globo until a native builder exists
9436280947027,porcelain-matchbox-little-guardian-angel,Porcelain Matchbox - Little Guardian Angel,no native builder — still depends on Globo,1150941,keep on Globo until a native builder exists
9747193364819,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
9966844641619,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
9436281864531,porcelain-matchbox-penguin-flipping-love-you,Porcelain Matchbox Message Penguin - Flipping love you,no native builder — still depends on Globo,1150941,keep on Globo until a native builder exists
9436281798995,porcelain-matchbox-giraffe-daddy,Porcelain Matchbox Message Giraffe - Daddy,no native builder — still depends on Globo,1150941,keep on Globo until a native builder exists
10001135567187,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
9747196903763,,,not active (archived/draft/deleted),1150941,ignore — set can go if it only holds products like this
10001126850899,matchbox-message-incense-cone-you-are-lovely,Teacher Matchbox Message Incense Cone — You Are Amazing | Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1150941,keep on Globo until a native builder exists
9747214139731,,,not active (archived/draft/deleted),1155172,ignore — set can go if it only holds products like this
9747213123923,,,not active (archived/draft/deleted),1155181,ignore — set can go if it only holds products like this
9747223970131,porcelain-handled-tea-light-holder-with-much-love,Porcelain Handled Tea Light Holder – With much love,native Daisy builder — Globo NOT needed,1155185,REMOVE from these option sets
9683326697811,,,not active (archived/draft/deleted),1155185,ignore — set can go if it only holds products like this
9747233046867,,,not active (archived/draft/deleted),1155191,ignore — set can go if it only holds products like this
9436281340243,porcelain-matchbox-dog-never-walk-alone,Porcelain Matchbox Message Dog - Never walk alone,no native builder — still depends on Globo,1155191,keep on Globo until a native builder exists
9436281405779,porcelain-matchbox-elephant-you-are-loved,Porcelain Matchbox Message Elephant - You are loved,no native builder — still depends on Globo,1155191,keep on Globo until a native builder exists
9436281078099,porcelain-matchbox-message-bear-big-bear-hug,Porcelain Matchbox Message Bear - Big bear hug,no native builder — still depends on Globo,1155191,keep on Globo until a native builder exists
9747199820115,,,not active (archived/draft/deleted),1155194,ignore — set can go if it only holds products like this
9747211256147,porcelain-matchbox-message-seal-sealed-with-a-kiss,Porcelain Matchbox Message Seal – Sealed with a kiss,no native builder — still depends on Globo,1155194,keep on Globo until a native builder exists
10011612086611,wedding-order-of-the-day-board,Personalised Wedding Order of the Day — Riviera Style | Wedding Reception Stationery UK,native Daisy builder — Globo NOT needed,"1156040,1182233",REMOVE from these option sets
10011583218003,wedding-welcome-board,Personalised Wedding Welcome Board — Riviera Style | Wedding Reception Sign & Venue Decoration,no native builder — still depends on Globo,"1156041,1182160",keep on Globo until a native builder exists
10011784610131,wedding-table-numbers,Personalised A5 Wedding Table Names & Numbers — Riviera Style | Wedding Stationery UK,no native builder — still depends on Globo,"1156058,1182281",keep on Globo until a native builder exists
10011600126291,wedding-table-plan-board,Personalised Wedding Table Plan — Riviera Style | Wedding Reception Seating Chart UK,no native builder — still depends on Globo,"1156087,1182251",keep on Globo until a native builder exists
10018999730515,tuscany-wedding-order-of-the-day-board,Personalised Wedding Order of the Day — Tuscany Style | Wedding Reception Stationery UK,native Daisy builder — Globo NOT needed,"1167032,1181692",REMOVE from these option sets
10018976563539,tuscany-wedding-welcome-board,Personalised Wedding Welcome Board — Tuscany Style | Wedding Reception Sign & Venue Decoration,no native builder — still depends on Globo,"1167034,1178638",keep on Globo until a native builder exists
10018999107923,tuscany-wedding-table-plan-board,Personalised Wedding Table Plan — Tuscany Style | Wedding Reception Seating Chart UK,no native builder — still depends on Globo,"1167039,1181697",keep on Globo until a native builder exists
10019002155347,tuscany-a5-wedding-table-names-numbers,Personalised A5 Wedding Table Names & Numbers — Tuscany Style | Wedding Stationery UK,no native builder — still depends on Globo,"1167062,1181804",keep on Globo until a native builder exists
9436227043667,,,not active (archived/draft/deleted),1167875,ignore — set can go if it only holds products like this
10020195205459,riviera-wedding-featuring-the-groom-board,Personalised Wedding Featuring the Groom Board — Riviera Style | Wedding Reception Sign UK,no native builder — still depends on Globo,"1168027,1182255",keep on Globo until a native builder exists
10020209885523,tuscany-gifts-cards,Personalised Wedding Gifts & Cards Sign — Tuscany Style | Wedding Reception Décor UK,no native builder — still depends on Globo,1168051,keep on Globo until a native builder exists
10020220109139,riviera-gifts-cards,Personalised Wedding Gifts & Cards Sign — Riviera Style | Wedding Reception Décor UK,no native builder — still depends on Globo,1168058,keep on Globo until a native builder exists
10019957342547,tuscany-wedding-welcome-board-copy,Personalised Wedding Featuring the Groom Board — Tuscany Style | Wedding Reception Sign UK,no native builder — still depends on Globo,1182264,keep on Globo until a native builder exists
10043874378067,,,not active (archived/draft/deleted),1182315,ignore — set can go if it only holds products like this
10043874967891,,,not active (archived/draft/deleted),1182327,ignore — set can go if it only holds products like this
10043876049235,,,not active (archived/draft/deleted),1182331,ignore — set can go if it only holds products like this
10043876901203,,,not active (archived/draft/deleted),1182335,ignore — set can go if it only holds products like this
10043876409683,,,not active (archived/draft/deleted),1182349,ignore — set can go if it only holds products like this
10043833024851,wonderland-wedding-welcome-board,Personalised Wedding Welcome Board — Wonderland Style | Wedding Reception Sign & Venue Decoration,Globo helper/add-on product,1182354,keep product (orders reference it); irrelevant to page removal
10043868283219,wonderland-wedding-order-of-the-day-board,Personalised Wedding Order of the Day — Wonderland Style | Wedding Reception Stationery UK,Globo helper/add-on product,1182358,keep product (orders reference it); irrelevant to page removal
10043870052691,wonderland-wedding-table-plan,Personalised Wedding Table Plan — Wonderland Style | Wedding Reception Seating Chart UK,Globo helper/add-on product,1182366,keep product (orders reference it); irrelevant to page removal
10043873198419,wonderland-a5-wedding-table-names-numbers,Personalised A5 Wedding Table Names & Numbers — Wonderland Style | Wedding Stationery UK,Globo helper/add-on product,1182380,keep product (orders reference it); irrelevant to page removal
10043871887699,wonderland-wedding-featuring-the-groom-board,Personalised Wedding Featuring the Groom Board — Wonderland Style | Wedding Reception Sign UK,Globo helper/add-on product,1182385,keep product (orders reference it); irrelevant to page removal
10043872706899,wonderland-gifts-cards,Personalised Wedding Gifts & Cards Sign — Wonderland Style | Wedding Reception Décor UK,Globo helper/add-on product,1183653,keep product (orders reference it); irrelevant to page removal
10043876737363,,,not active (archived/draft/deleted),1183653,ignore — set can go if it only holds products like this
10051787718995,,,not active (archived/draft/deleted),1186847,ignore — set can go if it only holds products like this
10052790288723,,,not active (archived/draft/deleted),1186848,ignore — set can go if it only holds products like this
10054789792083,spooky-kooky-sign,Personalised Halloween Street Sign Gift — Spooky Kooky | Funny Halloween Home Decoration,native Daisy builder — Globo NOT needed,1186861,REMOVE from these option sets
10051788505427,,,not active (archived/draft/deleted),1186954,ignore — set can go if it only holds products like this
10051788439891,,,not active (archived/draft/deleted),1186965,ignore — set can go if it only holds products like this
10054873022803,personalised-create-your-own-usa-road-sign,Personalised USA Street Sign Gift — Create Your Own Custom Road Sign | American Style Present,native Daisy builder — Globo NOT needed,1187430,REMOVE from these option sets
10055407796563,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055406846291,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055405306195,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055411401043,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055412285779,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055405797715,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055410843987,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10055407272275,,,not active (archived/draft/deleted),1187443,ignore — set can go if it only holds products like this
10093071597907,personalised-holiday-usa-style-street-sign,Personalised Holiday Street Sign Gift — Custom Destination Sign | Unique Travel or Holiday Present,native Daisy builder — Globo NOT needed,1196844,REMOVE from these option sets
10115134816595,,,not active (archived/draft/deleted),1208289,ignore — set can go if it only holds products like this
10115140550995,,,not active (archived/draft/deleted),1208342,ignore — set can go if it only holds products like this
9436258402643,personalised-watercolour-flower-dont-just-live-bloom-a4-print-copy,Personalised 'Watercolour Flower Don't Just Live...Bloom!' A4 Print,no native builder — still depends on Globo,1242452,keep on Globo until a native builder exists
9436259221843,personalised-watercolour-flower-new-baby-a4-print,Personalised 'Watercolour Flower New Baby' A4 Print,no native builder — still depends on Globo,1242452,keep on Globo until a native builder exists
9436259451219,personalised-watercolour-flower-special-birthday-a4-print,Personalised 'Watercolour Flower Special Birthday!' A4 Print,no native builder — still depends on Globo,1242452,keep on Globo until a native builder exists
9436259844435,personalised-watercolour-flower-teacher-a4-print,Personalised Teacher Watercolour Flower A4 Print — Unique End of Year Thank You Gift UK,no native builder — still depends on Globo,1242452,keep on Globo until a native builder exists
10228306739539,engagement-pebble-picture-copy,Personalised New home Pebble Picture,no native builder — still depends on Globo,1268509,keep on Globo until a native builder exists
10228360282451,new-home-mini-pebble-pic-copy,Personalised Family Pebble Picture,no native builder — still depends on Globo,1268544,keep on Globo until a native builder exists
10228385710419,personalised-couple-pebble-picture,Personalised Couple Pebble Picture,no native builder — still depends on Globo,1268566,keep on Globo until a native builder exists
10228384989523,personalised-grandchildren-pebble-picture,Personalised Grandchildren Pebble Picture,no native builder — still depends on Globo,1268576,keep on Globo until a native builder exists
10228411040083,,,not active (archived/draft/deleted),1268595,ignore — set can go if it only holds products like this
10426355056979,personalised-street-sign-gift,Personalised Mother's Day Street Sign Gift for Mum or Nanny — Personalised Mum Present UK,native Daisy builder — Globo NOT needed,1395520,REMOVE from these option sets
9436232483155,braver-than-you-believe-personalised-framed-a4-print,Braver Than You Believe personalised A4 print,no native builder — still depends on Globo,1454088,keep on Globo until a native builder exists
10588182741331,personalised-number-plate-sign-gift,Personalised Number Plate Sign Gift,native Daisy builder — Globo NOT needed,1479929,REMOVE from these option sets
10602280878419,personalised-laser-cut-acrylic-bbq-grill-sign-gift-copy,Personalised Laser Cut BBQ Sign,native Daisy builder — Globo NOT needed,1487823,REMOVE from these option sets
9436249325907,personalised-dad-number-plate-keyring,Personalised 'Dad' Number Plate Keyring Gift,no native builder — still depends on Globo,1515284,keep on Globo until a native builder exists
